[INFO] [1785745017.397594472] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
  Queue dt:          0.067 s
  Prebuffer points:  3
  Retry backoff:     66.0 ms
  Gửi PoseStamped lên: /cartesian_streamer/target_pose
  Gửi XYZ lên:        /cartesian_streamer/target_xyz
  Nhận EE pose tại:   /cartesian_streamer/current_pose
[INFO] [1785745017.878923825] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745019.878965952] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745021.879591336] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745024.379105197] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745026.379304404] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745028.879434457] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745031.379088446] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745033.878972370] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745035.879332942] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745038.379491650] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745040.879615751] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745043.378962744] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745045.878857376] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745047.880206394] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745050.378816112] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745052.379438380] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745054.879158050] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745057.378976346] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745059.379367958] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745061.379719281] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745063.879326025] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745066.379367483] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745068.379749055] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745070.878669430] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745072.879008951] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745074.879009795] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745076.879248668] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745078.879310352] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745080.879380738] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745082.881567253] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745085.378976141] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745087.379342135] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745089.879381107] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745092.379020045] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745094.380016444] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745096.879418117] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745099.378996231] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745101.379366968] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745103.878618917] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745105.879328094] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745108.379093574] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745110.879081633] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745112.879149827] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745114.879208760] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745116.879452699] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745119.382892692] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745121.879349287] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745123.879574867] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745126.378977475] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745128.879984085] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745131.378997321] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745133.379244595] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745135.879254567] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745137.879432603] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745140.379116769] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745142.379595972] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745144.379688705] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745146.380419255] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745148.879427445] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745150.879934473] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745153.379491639] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745155.879829029] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745158.379679898] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745160.878987186] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785745162.879350548] [cartesian_streamer]: Chờ /joint_states...
