[INFO] [1785742505.171299800] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
  Queue dt:          0.067 s
  Prebuffer points:  3
  Retry backoff:     66.0 ms
  Gửi PoseStamped lên: /cartesian_streamer/target_pose
  Gửi XYZ lên:        /cartesian_streamer/target_xyz
  Nhận EE pose tại:   /cartesian_streamer/current_pose
[INFO] [1785742505.654295184] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742508.154594827] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742510.655228248] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742513.155305954] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742515.654939922] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742518.154769305] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742520.654136613] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742522.654129626] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742524.654239666] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742526.655323088] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742529.154877109] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742531.155115637] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742533.654464022] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742536.154905239] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742538.654516098] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742540.654772905] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742543.154696396] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742545.154922668] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742547.154986930] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742549.155332729] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742551.654222615] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742554.154595111] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742556.155026282] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742558.654956812] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742561.154518504] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742563.654533559] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742565.654689082] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742568.154593153] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742570.154992150] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742572.654229752] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742574.654771908] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742577.154768727] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742579.654003298] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742581.654664228] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742584.154189878] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742586.154256771] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742588.654832812] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742591.155140329] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742593.655348294] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742596.154600808] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742598.155156190] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742600.655086348] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742602.655365685] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742605.154098570] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742607.154986234] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742609.155340078] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742611.654663658] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742614.154420876] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742616.154612954] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742618.154813069] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742620.155320030] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742622.654632465] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742625.154049312] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742627.154750513] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742629.654624704] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742632.154598918] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742634.654079021] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742636.654735428] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742638.654755120] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742640.655300525] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742643.154039548] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742645.654887330] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742647.656697478] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742650.155412160] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785742652.654341726] [cartesian_streamer]: Chờ /joint_states...
