[INFO] [1785744571.942805506] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
  Queue dt:          0.067 s
  Prebuffer points:  3
  Retry backoff:     66.0 ms
  Gửi PoseStamped lên: /cartesian_streamer/target_pose
  Gửi XYZ lên:        /cartesian_streamer/target_xyz
  Nhận EE pose tại:   /cartesian_streamer/current_pose
[INFO] [1785744572.423360153] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744574.424135041] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744576.923537448] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744579.423481946] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744581.423941474] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744583.923723698] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744585.923910970] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744587.924390772] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744590.423493739] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744592.423963089] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744594.924478988] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744596.924736715] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744599.423628577] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744601.423684088] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744603.423720826] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744605.923846671] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744608.423604958] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744610.424043166] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744612.923744853] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744614.923841629] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744616.924396014] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744619.423338543] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744621.423499105] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744623.423750952] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744625.923911046] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744628.423433065] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744630.423780356] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744632.923634510] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744634.923762195] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744637.423812855] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744639.923578025] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744641.923827491] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744644.423753579] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744646.923577975] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744648.923996530] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744651.422874292] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744653.423337350] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744655.423848448] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744657.924089071] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744660.423307767] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744662.423400345] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744664.423837836] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744666.923957235] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744669.423467808] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744671.923705679] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744674.424165441] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744676.923552637] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744678.923646378] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744681.423584703] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744683.923628033] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744686.423443449] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744688.423729990] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744690.923988136] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744693.423892019] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744695.924773811] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744698.423508467] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744700.423735160] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744702.923552879] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744704.923771075] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744707.423431967] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744709.923990034] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744712.423248601] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744714.423686280] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744716.923511388] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785744718.924631188] [cartesian_streamer]: Chờ /joint_states...
