[INFO] [1786700736.097303544] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
  Queue dt:          0.067 s
  Prebuffer points:  3
  Retry backoff:     66.0 ms
  Gửi PoseStamped lên: /cartesian_streamer/target_pose
  Gửi XYZ lên:        /cartesian_streamer/target_xyz
  Nhận EE pose tại:   /cartesian_streamer/current_pose
[INFO] [1786700736.578903092] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700739.078787004] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700741.079087809] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700743.579730974] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700746.078874344] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700748.578013098] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700750.578547425] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700753.078788596] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700755.578730351] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700758.078899285] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700760.079317004] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700762.578630457] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700764.579418318] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700767.078886512] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700769.579611840] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700772.078678327] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700774.079421639] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700776.579017153] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700779.078681658] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700781.578512206] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700783.578681447] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700786.078333039] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700788.078776764] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700790.079214413] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700792.579396317] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700795.079460910] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700797.578653430] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700799.578853733] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700801.579285383] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700804.078259519] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700806.078575143] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700808.578701453] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700810.578795630] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700813.078624573] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700815.579365740] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700818.078941083] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700820.078964883] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700822.578436878] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700825.079122578] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700827.579324684] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700830.078918468] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700832.578912086] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700835.078845789] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700837.079029874] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700839.578026008] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700842.079424127] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700844.079569374] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700846.578550294] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700848.578993432] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700851.078896736] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700853.578700661] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700855.578758017] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700858.078626343] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700860.578496667] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700862.579750993] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700865.079236386] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700867.579495212] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700870.078207551] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700872.079479672] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1786700874.578584198] [cartesian_streamer]: Chờ /joint_states...
