[INFO] [1785748744.342443954] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
  Queue dt:          0.067 s
  Prebuffer points:  3
  Retry backoff:     66.0 ms
  Gửi PoseStamped lên: /cartesian_streamer/target_pose
  Gửi XYZ lên:        /cartesian_streamer/target_xyz
  Nhận EE pose tại:   /cartesian_streamer/current_pose
[INFO] [1785748744.821346518] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748746.821704153] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748748.821914563] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748751.322204260] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748753.821418309] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748756.321931809] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748758.821562299] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748761.322051885] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748763.822155146] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748766.321287016] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748768.321889782] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748770.322809046] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748772.822093612] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748775.322356553] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748777.322426235] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748779.821734237] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748781.822300112] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748784.322729986] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748786.821204550] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748788.822115418] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748791.321874517] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748793.323093621] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748795.821640852] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748797.821633478] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748799.822076560] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748802.321239459] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748804.321890423] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748806.822032739] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748809.322294941] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748811.821964973] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748814.321945585] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748816.322040803] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748818.322176082] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748820.323102818] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748822.821436417] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748824.821715433] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748826.821737493] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748828.821776801] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748830.822180216] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748833.321723719] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748835.821305132] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748837.821416325] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748839.822014096] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748842.322237844] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748844.322813633] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748846.821568981] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748848.821592252] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748850.821839838] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748853.322056850] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748855.821716272] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748858.321963031] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748860.322011921] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748862.322080059] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748864.821545767] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748867.321158455] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748869.321778705] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748871.321967104] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748873.322091833] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748875.322686517] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748877.822517775] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748880.322279467] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748882.821814326] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748885.322371555] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748887.822236804] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785748890.321653021] [cartesian_streamer]: Chờ /joint_states...
