ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,role
1786353008956157755,2026-08-10T16:10:08.956170,prediction,0.078046,-0.043000,0.000477,True,0.116010,-0.053980,-0.001869,0.037964,0.010980,0.002346,27.24,10,-0.161991,0.280054,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.158340,0.036520,-0.009472,0.016704,-0.005408,READY
1786353008989040363,2026-08-10T16:10:08.989057,prediction,0.078046,-0.043000,0.000477,True,0.115796,-0.053605,-0.001751,0.037750,0.010605,0.002228,29.24,10,-0.161991,0.280054,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.158340,0.036852,-0.009472,0.016928,-0.006016,READY
1786353009033359860,2026-08-10T16:10:09.033377,prediction,0.078046,-0.043000,0.000477,True,0.115651,-0.053612,-0.001748,0.037605,0.010612,0.002225,29.44,10,-0.161992,0.280060,0.378525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004340,-0.158060,0.038180,-0.009472,0.017216,-0.005792,READY
1786353009074092784,2026-08-10T16:10:09.074119,prediction,0.078046,-0.043000,0.000477,True,0.115461,-0.053473,-0.001745,0.037415,0.010473,0.002222,38.29,10,-0.161992,0.280060,0.378525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003360,-0.156240,0.038512,-0.009472,0.016544,-0.005792,READY
1786353009123099191,2026-08-10T16:10:09.123148,prediction,0.078046,-0.043000,0.000477,True,0.115303,-0.053506,-0.001841,0.037257,0.010506,0.002318,36.13,10,-0.161992,0.280060,0.378525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002380,-0.155820,0.036520,-0.009472,0.016864,-0.005792,READY
1786353009143140799,2026-08-10T16:10:09.143159,prediction,0.078046,-0.043000,0.000477,True,0.115147,-0.053470,-0.001916,0.037101,0.010470,0.002393,18.55,10,-0.161992,0.280060,0.378525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000840,-0.157780,0.018924,-0.009536,0.017536,-0.004800,READY
1786353009170119052,2026-08-10T16:10:09.170137,prediction,0.078046,-0.043000,0.000477,True,0.114853,-0.053489,-0.002068,0.036806,0.010489,0.002545,20.38,10,-0.161992,0.280060,0.378525,0.000000,0.000000,0.000000,0.000000,0.002609,0.000000,-0.029680,-0.171360,-0.034943,-0.020768,0.028000,0.006464,READY
1786353009200494967,2026-08-10T16:10:09.200515,prediction,0.078046,-0.043000,0.000477,True,0.114599,-0.053438,-0.002181,0.036552,0.010438,0.002658,24.22,10,-0.161992,0.280060,0.378525,0.006540,0.000000,0.013086,0.002609,0.005670,0.008289,-0.070000,-0.212240,-0.024319,-0.071680,0.070912,0.026272,READY
1786353009228278789,2026-08-10T16:10:09.228300,prediction,0.078046,-0.043000,0.000477,True,0.114237,-0.053383,-0.002304,0.036190,0.010383,0.002781,24.03,10,-0.161992,0.280060,0.378525,0.010029,0.000000,0.020506,0.023995,0.023995,0.021375,-0.077700,-0.245140,-0.007470,-0.087328,0.039424,0.030784,READY
1786353009252020161,2026-08-10T16:10:09.252037,prediction,0.078046,-0.043000,0.000477,True,0.114038,-0.053371,-0.002373,0.035992,0.010371,0.002850,22.22,10,-0.161992,0.280060,0.378525,0.011780,0.001307,0.023993,0.034903,0.024426,0.032284,-0.075880,-0.278880,-0.016019,-0.072640,0.036288,0.036192,FOLLOWER
1786353009274112995,2026-08-10T16:10:09.274126,prediction,0.078046,-0.043000,0.000477,True,0.113938,-0.053365,-0.002408,0.035892,0.010365,0.002885,15.59,10,-0.161992,0.280060,0.378525,0.011342,0.003489,0.023993,0.037523,0.021375,0.034903,-0.076860,-0.246120,-0.020169,-0.074528,0.037856,0.038144,FOLLOWER
1786353009306481487,2026-08-10T16:10:09.306500,prediction,0.078046,-0.043000,0.000477,True,0.113888,-0.053362,-0.002425,0.035842,0.010362,0.002902,15.27,10,-0.161992,0.280060,0.378525,0.011342,0.003489,0.023993,0.045812,0.021807,0.043193,-0.084840,-0.237720,-0.011039,-0.078752,0.036128,0.039072,FOLLOWER
1786353009343307041,2026-08-10T16:10:09.343347,prediction,0.078046,-0.043000,0.000477,True,0.113864,-0.053361,-0.002434,0.035818,0.010361,0.002911,17.80,10,-0.161992,0.280060,0.378525,0.011342,0.001744,0.022246,0.056721,0.021375,0.056279,-0.102200,-0.235900,-0.002822,-0.077760,0.036416,0.037856,FOLLOWER
